country,ccode,year,tier,minstand,efforts,TRAFFICKING_FLOWS,source,source_order,transit,transit_order,destination,destination_order,internal,TRAFFICKING_TYPES,psource,ptransit,pdest,pinternal,lsource,ltransit,ldest,linternal,dsource,dtransit,ddest,dinternal,dssource,dstransit,dsdest,dsinternal,cpsource,cptransit,cpdest,cpinternal,clsource,cltransit,cldest,clinternal,cssource,cstransit,csdest,csinternal,PROSECUTION,domesticlaws,enforcement,convictinfo,prosnum,PROTECTION,protectprogress,victimid,victimservices,victimpunish,PREVENTION,preventprogress,INTERNATIONAL_LAWS,UNP_sign,UNP_rat,ILO182,ILO29,ILO105,CEDAW_sign,CEDAW_rat,UNCRC_sign,UNCRC_rat,conflict_sign,conflict_rat
"Gambia, The",420.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,1.0,,No,No,Yes,No,,Some,,2000-12-14,2003-05-05,2001-07-03,2000-09-04,2000-09-04,1980-07-29,1993-04-16,2000-12-21,2010-04-08,2000-12-21,
Mali,432.0,2001,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,No,,No mention,No mention,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,No,Yes,0.0,,Yes,No mention,No,No,,Yes,,2000-12-15,2002-04-12,2000-07-14,1960-09-22,1962-05-28,1985-02-05,1985-09-10,,2002-05-16,2000-09-08,2002-05-16
Mali,432.0,2002,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,No mention,No mention,Yes,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,Yes,No mention,No,No mention,,Yes,,2000-12-15,2002-04-12,2000-07-14,1960-09-22,1962-05-28,1985-02-05,1985-09-10,,2002-05-16,2000-09-08,2002-05-16
Mali,432.0,2003,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,No,,,Yes,No mention,Yes,No,,Yes,,2000-12-15,2002-04-12,2000-07-14,1960-09-22,1962-05-28,1985-02-05,1985-09-10,,2002-05-16,2000-09-08,2002-05-16
Mali,432.0,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,1.0,,Yes,No mention,Yes,No mention,,Yes,,2000-12-15,2002-04-12,2000-07-14,1960-09-22,1962-05-28,1985-02-05,1985-09-10,,2002-05-16,2000-09-08,2002-05-16
Mali,432.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,,,Yes,No mention,Yes,No mention,,Yes,,2000-12-15,2002-04-12,2000-07-14,1960-09-22,1962-05-28,1985-02-05,1985-09-10,,2002-05-16,2000-09-08,2002-05-16
Mali,432.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,2.0,,Yes,No mention,Yes,No mention,,Yes,,2000-12-15,2002-04-12,2000-07-14,1960-09-22,1962-05-28,1985-02-05,1985-09-10,,2002-05-16,2000-09-08,2002-05-16
Mali,432.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,0.0,,Yes,No mention,No,No,,Some,,2000-12-15,2002-04-12,2000-07-14,1960-09-22,1962-05-28,1985-02-05,1985-09-10,,2002-05-16,2000-09-08,2002-05-16
Mali,432.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,1.0,,Yes,No mention,No,No,,Some,,2000-12-15,2002-04-12,2000-07-14,1960-09-22,1962-05-28,1985-02-05,1985-09-10,,2002-05-16,2000-09-08,2002-05-16
Mali,432.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,0.0,,Yes,No mention,No,No,,Some,,2000-12-15,2002-04-12,2000-07-14,1960-09-22,1962-05-28,1985-02-05,1985-09-10,,2002-05-16,2000-09-08,2002-05-16
Mali,432.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,0.0,,Yes,No,No,No,,Some,,2000-12-15,2002-04-12,2000-07-14,1960-09-22,1962-05-28,1985-02-05,1985-09-10,,2002-05-16,2000-09-08,2002-05-16
Mali,432.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,2.0,,Yes,No,No,No,,Some,,2000-12-15,2002-04-12,2000-07-14,1960-09-22,1962-05-28,1985-02-05,1985-09-10,,2002-05-16,2000-09-08,2002-05-16
Senegal,433.0,2002,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,,,No mention,No mention,No mention,No mention,,Some,,2000-12-13,2003-10-27,2000-06-01,1960-11-04,1961-07-28,1980-07-29,1985-02-05,2000-09-08,2003-11-05,2000-09-08,2004-03-03
Senegal,433.0,2003,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,Yes,No mention,No mention,No mention,,Yes,,2000-12-13,2003-10-27,2000-06-01,1960-11-04,1961-07-28,1980-07-29,1985-02-05,2000-09-08,2003-11-05,2000-09-08,2004-03-03
Senegal,433.0,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,0.0,,No,No mention,No mention,No mention,,Yes,,2000-12-13,2003-10-27,2000-06-01,1960-11-04,1961-07-28,1980-07-29,1985-02-05,2000-09-08,2003-11-05,2000-09-08,2004-03-03
Senegal,433.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,55.0,,Yes,No mention,Yes,Yes,,Yes,,2000-12-13,2003-10-27,2000-06-01,1960-11-04,1961-07-28,1980-07-29,1985-02-05,2000-09-08,2003-11-05,2000-09-08,2004-03-03
Senegal,433.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,3.0,,Yes,No mention,Yes,No,,Some,,2000-12-13,2003-10-27,2000-06-01,1960-11-04,1961-07-28,1980-07-29,1985-02-05,2000-09-08,2003-11-05,2000-09-08,2004-03-03
Senegal,433.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,Yes,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,2.0,,Yes,No mention,Yes,Yes,,Some,,2000-12-13,2003-10-27,2000-06-01,1960-11-04,1961-07-28,1980-07-29,1985-02-05,2000-09-08,2003-11-05,2000-09-08,2004-03-03
Senegal,433.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,Yes,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,1.0,,Yes,No mention,Yes,No,,Some,,2000-12-13,2003-10-27,2000-06-01,1960-11-04,1961-07-28,1980-07-29,1985-02-05,2000-09-08,2003-11-05,2000-09-08,2004-03-03
Senegal,433.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,0.0,,Yes,No mention,Yes,No,,Some,,2000-12-13,2003-10-27,2000-06-01,1960-11-04,1961-07-28,1980-07-29,1985-02-05,2000-09-08,2003-11-05,2000-09-08,2004-03-03
Senegal,433.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,No,2.0,,Yes,Yes,Yes,No,,Some,,2000-12-13,2003-10-27,2000-06-01,1960-11-04,1961-07-28,1980-07-29,1985-02-05,2000-09-08,2003-11-05,2000-09-08,2004-03-03
Senegal,433.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,10.0,,Yes,Yes,Yes,No,,Yes,,2000-12-13,2003-10-27,2000-06-01,1960-11-04,1961-07-28,1980-07-29,1985-02-05,2000-09-08,2003-11-05,2000-09-08,2004-03-03
Benin,434.0,2001,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,No,No mention,No mention,,,Yes,No mention,No mention,No mention,,Some,,2000-12-13,2004-08-30,2001-11-06,1960-12-12,1961-05-22,1981-11-11,1992-03-12,2001-02-22,2005-01-31,2001-02-22,2005-01-31
Benin,434.0,2002,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,0.0,,Yes,No mention,No,No mention,,Some,,2000-12-13,2004-08-30,2001-11-06,1960-12-12,1961-05-22,1981-11-11,1992-03-12,2001-02-22,2005-01-31,2001-02-22,2005-01-31
Benin,434.0,2003,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Yes,No mention,,,Yes,No mention,No,No,,Yes,,2000-12-13,2004-08-30,2001-11-06,1960-12-12,1961-05-22,1981-11-11,1992-03-12,2001-02-22,2005-01-31,2001-02-22,2005-01-31
Benin,434.0,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,Yes,Yes,No mention,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Yes,No,,,Yes,No mention,Yes,No mention,,Yes,,2000-12-13,2004-08-30,2001-11-06,1960-12-12,1961-05-22,1981-11-11,1992-03-12,2001-02-22,2005-01-31,2001-02-22,2005-01-31
Benin,434.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,Yes,Yes,No mention,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,No,,,Yes,No mention,No,No mention,,Some,,2000-12-13,2004-08-30,2001-11-06,1960-12-12,1961-05-22,1981-11-11,1992-03-12,2001-02-22,2005-01-31,2001-02-22,2005-01-31
Benin,434.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,Yes,Yes,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,83.0,,Yes,No mention,No,No,,Some,,2000-12-13,2004-08-30,2001-11-06,1960-12-12,1961-05-22,1981-11-11,1992-03-12,2001-02-22,2005-01-31,2001-02-22,2005-01-31
Benin,434.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,35.0,,Yes,Yes,Yes,No,,Some,,2000-12-13,2004-08-30,2001-11-06,1960-12-12,1961-05-22,1981-11-11,1992-03-12,2001-02-22,2005-01-31,2001-02-22,2005-01-31
Benin,434.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,Second mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,39.0,,Yes,No,Yes,No,,Yes,,2000-12-13,2004-08-30,2001-11-06,1960-12-12,1961-05-22,1981-11-11,1992-03-12,2001-02-22,2005-01-31,2001-02-22,2005-01-31
Benin,434.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,20.0,,Yes,No,Yes,No,,Some,,2000-12-13,2004-08-30,2001-11-06,1960-12-12,1961-05-22,1981-11-11,1992-03-12,2001-02-22,2005-01-31,2001-02-22,2005-01-31
Benin,434.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,,,Yes,No,Yes,No,,Yes,,2000-12-13,2004-08-30,2001-11-06,1960-12-12,1961-05-22,1981-11-11,1992-03-12,2001-02-22,2005-01-31,2001-02-22,2005-01-31
Benin,434.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,,,Yes,No,Yes,No,,Some,,2000-12-13,2004-08-30,2001-11-06,1960-12-12,1961-05-22,1981-11-11,1992-03-12,2001-02-22,2005-01-31,2001-02-22,2005-01-31
Mauritania,435.0,2003,Special Case,No mention,No mention,,Yes,No mention,No,No mention,No,No mention,Yes,,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,No mention,No mention,No mention,No mention,,No mention,,,2005-07-22,2001-12-03,1961-06-20,1997-04-03,,2001-05-10,,2007-04-23,,
Mauritania,435.0,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,No mention,No mention,No mention,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Some,No,Yes,0.0,,No mention,No mention,No,No mention,,No,,,2005-07-22,2001-12-03,1961-06-20,1997-04-03,,2001-05-10,,2007-04-23,,
Mauritania,435.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Some,No,Yes,0.0,,Yes,No mention,Yes,No mention,,Some,,,2005-07-22,2001-12-03,1961-06-20,1997-04-03,,2001-05-10,,2007-04-23,,
Mauritania,435.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,Yes,No mention,Yes,No mention,,Yes,,,2005-07-22,2001-12-03,1961-06-20,1997-04-03,,2001-05-10,,2007-04-23,,
Mauritania,435.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,No,No,,,Yes,No mention,Yes,Yes,,Some,,,2005-07-22,2001-12-03,1961-06-20,1997-04-03,,2001-05-10,,2007-04-23,,
Mauritania,435.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,1.0,,Yes,No mention,Yes,Yes,,Some,,,2005-07-22,2001-12-03,1961-06-20,1997-04-03,,2001-05-10,,2007-04-23,,
Mauritania,435.0,2009,Tier 3,No,No,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,No,Yes,0.0,,No,No,No,Yes,,No,,,2005-07-22,2001-12-03,1961-06-20,1997-04-03,,2001-05-10,,2007-04-23,,
Mauritania,435.0,2010,Tier 3,No,No,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,No mention,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,No,Yes,0.0,,Yes,No,Yes,Yes,,No,,,2005-07-22,2001-12-03,1961-06-20,1997-04-03,,2001-05-10,,2007-04-23,,
Mauritania,435.0,2011,Tier 3,No,No,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,3.0,,No,No,No,Yes,,Some,,,2005-07-22,2001-12-03,1961-06-20,1997-04-03,,2001-05-10,,2007-04-23,,
