country,ccode,year,tier,minstand,efforts,TRAFFICKING_FLOWS,source,source_order,transit,transit_order,destination,destination_order,internal,TRAFFICKING_TYPES,psource,ptransit,pdest,pinternal,lsource,ltransit,ldest,linternal,dsource,dtransit,ddest,dinternal,dssource,dstransit,dsdest,dsinternal,cpsource,cptransit,cpdest,cpinternal,clsource,cltransit,cldest,clinternal,cssource,cstransit,csdest,csinternal,PROSECUTION,domesticlaws,enforcement,convictinfo,prosnum,PROTECTION,protectprogress,victimid,victimservices,victimpunish,PREVENTION,preventprogress,INTERNATIONAL_LAWS,UNP_sign,UNP_rat,ILO182,ILO29,ILO105,CEDAW_sign,CEDAW_rat,UNCRC_sign,UNCRC_rat,conflict_sign,conflict_rat
Norway,385.0,2009,Tier 1,Yes,2,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,6.0,,Yes,Yes,Yes,No,,Yes,,13 Dec 2000Ê,23 Sep 2003Ê,2000-12-21,1932-07-01,1958-04-14,17 Jul 1980Ê,21 May 1981Ê,13 Jun 2000Ê,Ê2 Oct 2001Ê,13 Jun 2000Ê,23 Sep 2003Ê
Norway,385.0,2010,Tier 1,Yes,Yes,,Yes,Third mention,Yes,Second mention,Yes,First mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,7.0,,Yes,Yes,Yes,No,,Some,,13 Dec 2000Ê,23 Sep 2003Ê,2000-12-21,1932-07-01,1958-04-14,17 Jul 1980Ê,21 May 1981Ê,13 Jun 2000Ê,Ê2 Oct 2001Ê,13 Jun 2000Ê,23 Sep 2003Ê
Norway,385.0,2011,Tier 1,Yes,2,,Yes,Third mention,Yes,Second mention,Yes,First mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,11.0,,Yes,Yes,Yes,Yes,,Yes,,13 Dec 2000Ê,23 Sep 2003Ê,2000-12-21,1932-07-01,1958-04-14,17 Jul 1980Ê,21 May 1981Ê,13 Jun 2000Ê,Ê2 Oct 2001Ê,13 Jun 2000Ê,23 Sep 2003Ê
Denmark,390.0,2003,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,8.0,,Yes,No mention,Yes,Yes,,Yes,,12 Dec 2000Ê,30 Sep 2003Ê,2000-08-14,1932-02-11,1958-01-17,17 Jul 1980Ê,21 Apr 1983Ê,10 Oct 2000Ê,24 Oct 2001Ê,Ê7 Sep 2000Ê,27 Aug 2002Ê
Denmark,390.0,2004,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,,,Yes,No mention,No,No mention,,Yes,,12 Dec 2000Ê,30 Sep 2003Ê,2000-08-14,1932-02-11,1958-01-17,17 Jul 1980Ê,21 Apr 1983Ê,10 Oct 2000Ê,24 Oct 2001Ê,Ê7 Sep 2000Ê,27 Aug 2002Ê
Denmark,390.0,2005,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,8.0,,Yes,Yes,No,No,,Yes,,12 Dec 2000Ê,30 Sep 2003Ê,2000-08-14,1932-02-11,1958-01-17,17 Jul 1980Ê,21 Apr 1983Ê,10 Oct 2000Ê,24 Oct 2001Ê,Ê7 Sep 2000Ê,27 Aug 2002Ê
Denmark,390.0,2006,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,Yes,,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,60.0,,Yes,No mention,No,No,,Yes,,12 Dec 2000Ê,30 Sep 2003Ê,2000-08-14,1932-02-11,1958-01-17,17 Jul 1980Ê,21 Apr 1983Ê,10 Oct 2000Ê,24 Oct 2001Ê,Ê7 Sep 2000Ê,27 Aug 2002Ê
Denmark,390.0,2007,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,33.0,,Yes,No mention,No,Yes,,Yes,,12 Dec 2000Ê,30 Sep 2003Ê,2000-08-14,1932-02-11,1958-01-17,17 Jul 1980Ê,21 Apr 1983Ê,10 Oct 2000Ê,24 Oct 2001Ê,Ê7 Sep 2000Ê,27 Aug 2002Ê
Denmark,390.0,2008,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,31.0,,Yes,Yes,Yes,Yes,,Yes,,12 Dec 2000Ê,30 Sep 2003Ê,2000-08-14,1932-02-11,1958-01-17,17 Jul 1980Ê,21 Apr 1983Ê,10 Oct 2000Ê,24 Oct 2001Ê,Ê7 Sep 2000Ê,27 Aug 2002Ê
Denmark,390.0,2009,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,81.0,,Yes,No mention,Yes,No mention,,Yes,,12 Dec 2000Ê,30 Sep 2003Ê,2000-08-14,1932-02-11,1958-01-17,17 Jul 1980Ê,21 Apr 1983Ê,10 Oct 2000Ê,24 Oct 2001Ê,Ê7 Sep 2000Ê,27 Aug 2002Ê
Denmark,390.0,2010,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,25.0,,Yes,Yes,Yes,Yes,,Some,,12 Dec 2000Ê,30 Sep 2003Ê,2000-08-14,1932-02-11,1958-01-17,17 Jul 1980Ê,21 Apr 1983Ê,10 Oct 2000Ê,24 Oct 2001Ê,Ê7 Sep 2000Ê,27 Aug 2002Ê
Denmark,390.0,2011,Tier 1,Yes,2,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,13.0,,Yes,Yes,Yes,Yes,,Some,,12 Dec 2000Ê,30 Sep 2003Ê,2000-08-14,1932-02-11,1958-01-17,17 Jul 1980Ê,21 Apr 1983Ê,10 Oct 2000Ê,24 Oct 2001Ê,Ê7 Sep 2000Ê,27 Aug 2002Ê
Iceland,395.0,2009,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,0.0,,No,No,Yes,No mention,,No,,13 Dec 2000Ê,22 Jun 2010Ê,2000-05-29,1958-02-17,1960-11-29,24 Jul 1980Ê,18 Jun 1985Ê,Ê7 Sep 2000Ê,Ê9 Jul 2001Ê,Ê7 Sep 2000Ê,Ê1 Oct 2001Ê
Iceland,395.0,2010,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,8.0,,Yes,No,Yes,Yes,,No mention,,13 Dec 2000Ê,22 Jun 2010Ê,2000-05-29,1958-02-17,1960-11-29,24 Jul 1980Ê,18 Jun 1985Ê,Ê7 Sep 2000Ê,Ê9 Jul 2001Ê,Ê7 Sep 2000Ê,Ê1 Oct 2001Ê
Iceland,395.0,2011,Tier 2/2 Watch List,No,2,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,0.0,,Yes,Yes,Yes,No,,Some,,13 Dec 2000Ê,22 Jun 2010Ê,2000-05-29,1958-02-17,1960-11-29,24 Jul 1980Ê,18 Jun 1985Ê,Ê7 Sep 2000Ê,Ê9 Jul 2001Ê,Ê7 Sep 2000Ê,Ê1 Oct 2001Ê
Guinea-Bissau,404.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,No,,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,0.0,,Yes,No mention,No,No,,Yes,,14 Dec 2000Ê,10 Sep 2007Ê,2008-08-26,1977-02-21,1977-02-21,17 Jul 1980Ê,23 Aug 1985Ê,Ê8 Sep 2000Ê,Ê1 Nov 2010Ê,Ê8 Sep 2000Ê,
Guinea-Bissau,404.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,No,,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,Yes,No mention,No,No,,Yes,,14 Dec 2000Ê,10 Sep 2007Ê,2008-08-26,1977-02-21,1977-02-21,17 Jul 1980Ê,23 Aug 1985Ê,Ê8 Sep 2000Ê,Ê1 Nov 2010Ê,Ê8 Sep 2000Ê,
Guinea-Bissau,404.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,No,,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No,0.0,,Yes,No mention,No,No,,Yes,,14 Dec 2000Ê,10 Sep 2007Ê,2008-08-26,1977-02-21,1977-02-21,17 Jul 1980Ê,23 Aug 1985Ê,Ê8 Sep 2000Ê,Ê1 Nov 2010Ê,Ê8 Sep 2000Ê,
Guinea-Bissau,404.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,0.0,,Yes,Yes,No,No,,Some,,14 Dec 2000Ê,10 Sep 2007Ê,2008-08-26,1977-02-21,1977-02-21,17 Jul 1980Ê,23 Aug 1985Ê,Ê8 Sep 2000Ê,Ê1 Nov 2010Ê,Ê8 Sep 2000Ê,
Guinea-Bissau,404.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,0.0,,Yes,No mention,No,No mention,,Some,,14 Dec 2000Ê,10 Sep 2007Ê,2008-08-26,1977-02-21,1977-02-21,17 Jul 1980Ê,23 Aug 1985Ê,Ê8 Sep 2000Ê,Ê1 Nov 2010Ê,Ê8 Sep 2000Ê,
Guinea-Bissau,404.0,2011,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,0.0,,No,No mention,No,No,,Some,,14 Dec 2000Ê,10 Sep 2007Ê,2008-08-26,1977-02-21,1977-02-21,17 Jul 1980Ê,23 Aug 1985Ê,Ê8 Sep 2000Ê,Ê1 Nov 2010Ê,Ê8 Sep 2000Ê,
Equatorial Guinea,411.0,2002,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,Yes,First mention,Yes,,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,No,No mention,No mention,,,Yes,No mention,No mention,No mention,,Yes,,14 Dec 2000Ê,Ê7 Feb 2003Ê,2001-08-13,2001-08-13,2001-08-13,,23 Oct 1984 a,,Ê7 Feb 2003 a,,
Equatorial Guinea,411.0,2003,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,No mention,No mention,,,Yes,No mention,No mention,No,,Yes,,14 Dec 2000Ê,Ê7 Feb 2003Ê,2001-08-13,2001-08-13,2001-08-13,,23 Oct 1984 a,,Ê7 Feb 2003 a,,
Equatorial Guinea,411.0,2004,Tier 3,No,No,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,No,No mention,No mention,Yes,,No,,14 Dec 2000Ê,Ê7 Feb 2003Ê,2001-08-13,2001-08-13,2001-08-13,,23 Oct 1984 a,,Ê7 Feb 2003 a,,
Equatorial Guinea,411.0,2005,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,1.0,,No,No mention,No mention,No mention,,Yes,,14 Dec 2000Ê,Ê7 Feb 2003Ê,2001-08-13,2001-08-13,2001-08-13,,23 Oct 1984 a,,Ê7 Feb 2003 a,,
Equatorial Guinea,411.0,2006,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,No,No,,,No,No,No,No mention,,Yes,,14 Dec 2000Ê,Ê7 Feb 2003Ê,2001-08-13,2001-08-13,2001-08-13,,23 Oct 1984 a,,Ê7 Feb 2003 a,,
Equatorial Guinea,411.0,2007,Tier 3,No,No,,No,No mention,No,No mention,Yes,First mention,Yes,,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,No,No mention,,,No,No,No,No,,Yes,,14 Dec 2000Ê,Ê7 Feb 2003Ê,2001-08-13,2001-08-13,2001-08-13,,23 Oct 1984 a,,Ê7 Feb 2003 a,,
Equatorial Guinea,411.0,2008,Tier 2/2 Watch List,No,Yes,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Some,No mention,,,No,No,No,Yes,,Yes,,14 Dec 2000Ê,Ê7 Feb 2003Ê,2001-08-13,2001-08-13,2001-08-13,,23 Oct 1984 a,,Ê7 Feb 2003 a,,
Equatorial Guinea,411.0,2009,Tier 2/2 Watch List,No,Yes,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,No mention,,,No,No,No mention,No mention,,Yes,,14 Dec 2000Ê,Ê7 Feb 2003Ê,2001-08-13,2001-08-13,2001-08-13,,23 Oct 1984 a,,Ê7 Feb 2003 a,,
Equatorial Guinea,411.0,2010,Tier 2/2 Watch List,No,Yes,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Some,No mention,,,No,No,No,No,,No,,14 Dec 2000Ê,Ê7 Feb 2003Ê,2001-08-13,2001-08-13,2001-08-13,,23 Oct 1984 a,,Ê7 Feb 2003 a,,
Equatorial Quinea,411.0,2011,Tier 3,No,No,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,3.0,,No,No,No,Yes,,No,,14 Dec 2000Ê,Ê7 Feb 2003Ê,2001-08-13,2001-08-13,2001-08-13,,23 Oct 1984 a,,Ê7 Feb 2003 a,,
"Gambia, The",420.0,2003,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,,,Yes,No mention,No,No mention,,Yes,,14 Dec 2000Ê,Ê5 May 2003Ê,2001-07-03,2000-09-04,2000-09-04,29 Jul 1980Ê,16 Apr 1993Ê,21 Dec 2000Ê,Ê8 Apr 2010Ê,21 Dec 2000Ê,
"Gambia, The",420.0,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,No,Yes,0.0,,No,No mention,No,No mention,,Yes,,14 Dec 2000Ê,Ê5 May 2003Ê,2001-07-03,2000-09-04,2000-09-04,29 Jul 1980Ê,16 Apr 1993Ê,21 Dec 2000Ê,Ê8 Apr 2010Ê,21 Dec 2000Ê,
"Gambia, The",420.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Some,No,No,,,No,No mention,No,No mention,,Yes,,14 Dec 2000Ê,Ê5 May 2003Ê,2001-07-03,2000-09-04,2000-09-04,29 Jul 1980Ê,16 Apr 1993Ê,21 Dec 2000Ê,Ê8 Apr 2010Ê,21 Dec 2000Ê,
"Gambia, The",420.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,2.0,,Yes,No,No,No mention,,Some,,14 Dec 2000Ê,Ê5 May 2003Ê,2001-07-03,2000-09-04,2000-09-04,29 Jul 1980Ê,16 Apr 1993Ê,21 Dec 2000Ê,Ê8 Apr 2010Ê,21 Dec 2000Ê,
"Gambia, The",420.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,No,,,Yes,No mention,Yes,Yes,,Some,,14 Dec 2000Ê,Ê5 May 2003Ê,2001-07-03,2000-09-04,2000-09-04,29 Jul 1980Ê,16 Apr 1993Ê,21 Dec 2000Ê,Ê8 Apr 2010Ê,21 Dec 2000Ê,
"Gambia, The",420.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Yes,No,0.0,,Yes,No,Yes,Yes,,Some,,14 Dec 2000Ê,Ê5 May 2003Ê,2001-07-03,2000-09-04,2000-09-04,29 Jul 1980Ê,16 Apr 1993Ê,21 Dec 2000Ê,Ê8 Apr 2010Ê,21 Dec 2000Ê,
"Gambia, The",420.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,7.0,,Yes,No,Yes,Yes,,Some,,14 Dec 2000Ê,Ê5 May 2003Ê,2001-07-03,2000-09-04,2000-09-04,29 Jul 1980Ê,16 Apr 1993Ê,21 Dec 2000Ê,Ê8 Apr 2010Ê,21 Dec 2000Ê,
"Gambia, The",420.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,1.0,,Yes,No,Yes,No,,Some,,14 Dec 2000Ê,Ê5 May 2003Ê,2001-07-03,2000-09-04,2000-09-04,29 Jul 1980Ê,16 Apr 1993Ê,21 Dec 2000Ê,Ê8 Apr 2010Ê,21 Dec 2000Ê,
"Gambia, The",420.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,1.0,,No,No,Yes,No,,Some,,14 Dec 2000Ê,Ê5 May 2003Ê,2001-07-03,2000-09-04,2000-09-04,29 Jul 1980Ê,16 Apr 1993Ê,21 Dec 2000Ê,Ê8 Apr 2010Ê,21 Dec 2000Ê,
Mali,432.0,2001,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,No,,No mention,No mention,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,No,Yes,0.0,,Yes,No mention,No,No,,Yes,,15 Dec 2000Ê,12 Apr 2002Ê,2000-07-14,1960-09-22,1962-05-28,Ê5 Feb 1985Ê,10 Sep 1985Ê,,16 May 2002 a,Ê8 Sep 2000Ê,16 May 2002Ê
Mali,432.0,2002,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,No mention,No mention,Yes,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,Yes,No mention,No,No mention,,Yes,,15 Dec 2000Ê,12 Apr 2002Ê,2000-07-14,1960-09-22,1962-05-28,Ê5 Feb 1985Ê,10 Sep 1985Ê,,16 May 2002 a,Ê8 Sep 2000Ê,16 May 2002Ê
